gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,atq,cshoq,dlttq,lctq,costat,prccq
12673,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1882079.971,4193.25,283527.929,,A,16.44
12673,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1869137.236,4196,268954.453,,A,14.78
12673,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1651569.695,4201.151,135453.807,,A,12.96
12673,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1796008.576,4211,154486.454,,A,8.62
12673,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1790262.784,4228.25,151917.521,,A,7.6
12673,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1723232.854,4235.75,152275.501,,A,8.69
12673,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,1496633.546,4241,123562.457,,A,11
12673,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,1509192.777,4245,167119.464,,A,11.24
12673,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1475343.142,4258.5,180787.74,,A,10.59
12673,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1540231.551,4260.75,183679.771,,A,10.35
12673,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,1533171.219,4265,144938.883,,A,10.9
12886,2015-03-31,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,51492,2072.814,18865,7490,I,33.84
12886,2015-06-30,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,50051,2038.493,18795,7262,I,32.545
12886,2015-09-30,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,47997,1976.052,18767,6992,I,26.98
12886,2015-12-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,48096,1931.229,19251,7268,I,27.16
12886,2016-03-31,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,49248,1903.369,19270,8276,I,27.88
12886,2016-06-30,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,48365,1869.824,19298,7068,I,27.05
12886,2016-09-30,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,48626,1855.637,19034,7422,I,24.22
12886,2016-12-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,49207,1850.835,19813,6749,I,28.04
12886,2017-03-31,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,50684,1850.856,19789,7456,I,32.39
12886,2017-06-30,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,50724,1851.058,19456,7238,I,28.34
12886,2017-09-30,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,52028,1852.53,19142,8176,I,26.38
12886,2017-12-31,2018,2,INDL,C,D,STD,USD,2017Q4,2018Q2,52858,1852.53,19163,8055,I,34.53
12978,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,23134,590.189,8626,4884,I,87.115
12978,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,22074,592.733,8625,3515,I,85.14
13041,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,27633.784,133.93,2189.769,,A,28.01
13041,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,28205.87,132.258,2139.219,,A,30.82
13041,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,28167.827,130.633,2038.719,,A,29.6
13041,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,28792.653,129.547,2186.893,,A,32.38
13041,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,29171.257,125.85,2360.865,,A,28.91
13041,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,29459.691,124.048,2135.892,,A,28.99
13041,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,29727.096,121.454,2160.985,,A,32.53
13041,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,30104.002,122.266,2160.881,,A,41.08
13041,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,30679.589,122.322,2160.867,,A,41.02
13041,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,30687.966,121.661,2107.245,,A,44.24
13041,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,31642.123,119.567,1882.607,,A,46.06
13041,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,31221.837,118.897,1706.138,,A,47.94
13700,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,4384.83,139.9,1078.823,661.833,A,50.89
13700,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,4496.756,139.8,1077.779,612.973,A,51.55
13700,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,4402.2,139.8,701.9,933.4,A,50.57
13700,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,4402.9,140.1,1141,476,A,60.85
13700,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,11682.4,234.2,1169.1,854.2,A,61.63
13700,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,11451.4,233,1171.8,722.5,A,62.04
13700,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,11952.4,231.6,1569.8,770.2,A,59.43
13700,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,11656.1,230.1,1511.1,771,A,57.73
13700,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,11594,229.9,1528.1,747.5,A,62.44
13700,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,10850,229.3,1587.3,753.7,A,64.84
13700,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,11199,229.6,1600.7,848.4,A,59.81
13700,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,10374.5,226.8,1611.6,954.5,A,65.83
14140,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,1471182.955,14061,244957.098,,A,7.45
14140,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1493939.99,14317,245710.351,,A,7.01
14140,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1473860.617,14317,242062.48,,A,5.28
14140,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1455388.334,14434.493,245611.034,,A,4.87
14140,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1508263.8,14434.493,252416.068,,A,4.36
14140,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1481493.899,14434.493,279888.459,,A,3.92
14140,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1494134.804,14434.493,256983.841,,A,4.41
14140,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,1413044.7,14582.341,241502.569,,A,5.18
14140,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,1446322.529,14582.341,236845.161,,A,6.07
14140,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1649186.186,14582.341,255294.88,,A,6.69
14140,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1734183.839,16040.573,258279.432,,A,6.94
14140,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,1736343.471,16136.154,262038.725,,A,6.54
14172,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,17363.341,179.098,1094.517,,A,12.34
14172,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,17365.473,176.019,1132.641,,A,13.06
14172,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,17838.059,173.771,979.433,,A,12.1
14172,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,17914.718,174.176,949.542,,A,13.01
14172,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,18122.254,173.393,965.654,,A,13.38
14172,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,18480.035,173.139,965.552,,A,13.5
14172,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,18701.062,173.144,965.286,,A,14.52
14172,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,18944.247,174.04,929.403,,A,18.8
14172,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,19178.576,174.343,1137.909,,A,17.85
14172,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,19647.435,174.917,1037.961,,A,19
14172,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,20062.86,175.057,1038.159,,A,18.75
14172,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,20036.905,175.17,1038.346,,A,17.9
14894,2015-03-31,2014,4,INDL,C,D,STD,USD,2015Q1,2014Q4,182020.905,2651.204,33315.975,42912.045,A,32.68
14894,2015-06-30,2015,1,INDL,C,D,STD,USD,2015Q2,2015Q1,,,,,A,36.45
14894,2015-09-30,2015,2,INDL,C,D,STD,USD,2015Q3,2015Q2,182025.36,2651.204,35856.664,42858.395,A,31.74
14894,2015-12-31,2015,3,INDL,C,D,STD,USD,2015Q4,2015Q3,,,,,A,32.26
14894,2016-03-31,2015,4,INDL,C,D,STD,USD,2016Q1,2015Q4,192292.665,2655.857,42175.157,48025.35,A,32.05
14894,2016-06-30,2016,1,INDL,C,D,STD,USD,2016Q2,2016Q1,,,,,A,30.89
14894,2016-09-30,2016,2,INDL,C,D,STD,USD,2016Q3,2016Q2,175682.53,2655.857,44472.137,39403.8,A,29.15
14894,2016-12-31,2016,3,INDL,C,D,STD,USD,2016Q4,2016Q3,,,,,A,24.43
14894,2017-03-31,2016,4,INDL,C,D,STD,USD,2017Q1,2016Q4,165480.943,2662.208,36932.706,45347.752,A,26.43
14894,2017-06-30,2017,1,INDL,C,D,STD,USD,2017Q2,2017Q1,,,,,A,28.73
14894,2017-09-30,2017,2,INDL,C,D,STD,USD,2017Q3,2017Q2,173742,2662.208,38063,39203,A,28.46
14894,2017-12-31,2017,3,INDL,C,D,STD,USD,2017Q4,2017Q3,,,,,A,31.9
14934,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,45342,411,10301,5560,A,60.31
14934,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,40606,411,11375,3998,A,59.49
14934,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,34351,411,11400,3501,A,37.09
14934,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,29532,418,12137,3295,A,32
14934,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,28637,524,12195,2600,A,27.44
14934,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,27244,524,12357,2929,A,36.25
14934,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,26813,524,11004,2851,A,44.11
14934,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,25913,523,10154,2616,A,45.67
14934,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,26134,526,10381,2470,A,41.72
14934,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,26814,526,10558,2532,A,31.97
14934,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,27559,525,10383,2832,A,36.71
14934,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,30241,525,10291,3315,A,41.4
15181,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,722437.512,6224.924,79464.066,,A,10.03
15181,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,768589.793,6305.238,87475.245,,A,9.87
15181,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,833217.627,6305.238,91528.4,,A,8.37
15181,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,814509.7,6327.762,89341.337,,A,7.33
15181,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,843938.633,6367,85505.869,,A,6.52
15181,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,823031.328,6480,83289.394,,A,5.74
15181,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,814335.823,6480,85816.739,,A,5.96
15181,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,772254.451,6559.384,80590.9,,A,6.77
15181,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,769392.671,6559.384,77924.232,,A,7.61
15181,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,801541.732,6559.384,79321.284,,A,8.36
15181,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,816038.496,6559.384,81846.371,,A,8.92
15181,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,829588.93,6654.547,76838.613,,A,8.5
15509,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2669724,3826.508,0,,A,42.59
15509,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,2571713,3826.508,155541,,A,44.81
15509,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,2548523,3826.508,0,,A,37.88
15509,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,2409656,3920.703,201249,,A,39.47
15509,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,2595666,3920.703,0,,A,31.12
15509,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,2608149,3920.703,139353,,A,31.31
15509,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,2557261,3920.703,0,,A,37.61
15509,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,2374986,3967.556,199822,,A,40.18
15509,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,2416467,3967.556,0,,A,40.82
15509,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,2492443,3967.556,116445,,A,46.39
15509,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,2526214,3967.556,0,,A,49.41
15509,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,2521771,3974.025,208207,,A,51.64
15576,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2100364.957,1378.8,178905.912,,A,34.73
15576,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1889683.91,1378.9,197904.307,,A,30.16
15576,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1919165.259,1378.4,197540.611,,A,26.96
15576,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1769072.267,1378.898,190842.581,,A,24.15
15576,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1982508.091,1367,188546.643,,A,16.94
15576,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1989389.528,1367,195704.371,,A,13.73
15576,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1898043.134,1378.8,197810.152,,A,13.09
15576,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,1678344.139,1379.07,195382.943,,A,18.1
15576,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,1673975.969,1374.7,199138.99,,A,17.16
15576,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1790082.367,2065.4,202435.703,,A,17.79
15576,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1797293.61,2093.7,202654.377,,A,17.28
15576,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,1772922.81,2066.402,206351.619,,A,19.03
15634,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,1640348.82,5757,100770.615,,A,10.09
15634,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1517185.263,5785,96724.195,,A,11.07
15634,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1324805.542,5787,86983.51,,A,9.54
15634,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1202400.637,5812.282,75200.176,,A,8.87
15634,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1269741.633,5830.5,72546.393,,A,6.38
15634,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1193930.501,5877.5,62583.017,,A,4.7
15634,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1109369.967,5896,61845.979,,A,4.66
15634,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,985301.907,5911.582,57569.377,,A,5.53
15634,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,981991.868,5921,54757.855,,A,6.07
15634,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1017058.873,5938,60713.939,,A,6.53
15634,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1007511.432,5952.5,61579.51,,A,7.28
15634,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,998515.962,5982.283,58554.865,,A,7.64
15929,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,1261174.86,17843.5,152931.24,,A,4.67
15929,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,1294067.886,17843.5,159636.914,,A,5.43
15929,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,1236054.971,17843.5,165716.708,,A,4.6
15929,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,1189542.125,17843.5,157015.408,,A,4.36
15929,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,1185135.334,17843.5,158482.934,,A,3.95
15929,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,1123228.814,17843.5,149347.249,,A,2.97
15929,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,1093532.014,17843.5,142044.409,,A,2.87
15929,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,1008911.224,17843.5,120343.734,,A,3.1
15929,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,1024794.439,17843.5,116382.225,,A,3.4
15929,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,1058987.241,17843.5,118837.976,,A,3.53
15929,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,1086851.272,17843.5,118156.053,,A,3.66
15929,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,1098702.266,17993.237,124040.635,,A,3.75
17233,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,18697.294,182.256,383.063,,I,13.71
17233,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,18659.693,182.427,371.661,,I,14.12
17828,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,224775.833,1069.8,58431.04,82002.165,A,96.605
17828,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,230403.716,1069.8,63944.766,80626.689,A,91.97
17828,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,235577.359,1069.8,65099.016,81263.825,A,72.85
17828,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,235820.559,1069.837,64970.483,83702.258,A,83.65
17828,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,255023.239,1069.8,70315.026,90630.23,A,76.83
17828,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,253889.345,1069.8,71966.149,91863.464,A,60
17828,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,264225.608,1069.8,75184.467,93463.075,A,70.63
17828,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,256400.938,1069.837,74283.97,89119.026,A,74.15
17828,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,265168.117,1069.8,78394.944,92934.596,A,74.0775
17828,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,281390.696,1069.8,84707.276,94852.796,A,72.51
17828,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,301958,1069.8,92709.605,100716.457,A,79.68
17828,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,307288.331,1069.837,94226.032,104717.631,A,84.565
18043,2015-03-31,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,15686,583.028,0,2273,A,16.01
18043,2015-06-30,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,15093,581.545,0,2155,A,14.59
18043,2015-09-30,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,14756,581.402,0,2166,A,12.62
18043,2015-12-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,14875,581.255,0,2096,A,13.36
18043,2016-03-31,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,15716,579.917,369,2648,A,12.77
18043,2016-06-30,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,15483,580.121,369,2442,A,11.35
18043,2016-09-30,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,15269,581.315,377,2287,A,13.98
18043,2016-12-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,14527,581.405,268,2325,A,11.46
18043,2017-03-31,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,14886,581.722,273,2461,A,13
18043,2017-06-30,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,14552,581.924,276,2452,A,13.7
18043,2017-09-30,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,14662,582.607,281,2417,A,13.26
18043,2017-12-31,2018,2,INDL,C,D,STD,USD,2017Q4,2018Q2,14359,582.718,187,2270,A,16.21
18636,2015-03-31,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,,,,,A,110.57
18636,2015-06-30,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,40581.951,626.5,12803.351,8319.583,A,116.04
18636,2015-09-30,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,,,,,A,107.79
18636,2015-12-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,39514.856,626.5,11693.578,8552.68,A,109.07
18636,2016-03-31,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,,,,,A,107.87
18636,2016-06-30,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,37727.782,627.5,10969.673,8192.825,A,112.88
18636,2016-09-30,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,,,,,A,116.04
18636,2016-12-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,37294.751,629.169,9255.217,9332.941,A,103.94
18636,2017-03-31,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,,,,,A,115.58
18636,2017-06-30,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,37487.976,628.25,8758.631,8654.67,A,119.83
18636,2017-09-30,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,,,,,A,132.13
18636,2017-12-31,2018,2,INDL,C,D,STD,USD,2017Q4,2018Q2,40724.996,628.25,10345.627,9812.584,A,146.03
19416,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,25.109,8.864,5.897,4.758,I,7.87
19416,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,20.63,8.865,5.346,6.899,I,6.64
19416,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,22.14,10.743,4.792,5.893,I,3.38
19416,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,23.046,12.946,4.238,7.641,I,1.6
19565,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,,,,,A,41.4
19565,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,101303,1826.2,20943,12063,A,41.21
19565,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,,,,,A,33.82
19565,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,91564,1798.236,20810,10157,A,29.12
19565,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,,,,,A,28.27
19565,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,90388,1798.8,20490,8095,A,31.3
19565,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,,,,,A,33.4
19565,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,89263,1799.012,16913,9400,A,38.46
19565,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,,,,,A,40.68
19565,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,90851,1792.9,14679,9971,A,42.31
19565,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,,,,,A,47.19
19565,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,95726,1754.468,14624,11349,A,52.93
20779,2015-01-31,2015,2,INDL,C,D,STD,USD,2014Q4,2015Q2,104922,5107,19667,20034,A,26.365
20779,2015-04-30,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,106212,5093,16586,23245,A,28.83
20779,2015-07-31,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,113481,5085,21457,23623,A,28.42
20779,2015-10-31,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,111773,5082,21594,22100,A,28.85
20779,2016-01-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,112642,5052,21591,22799,A,23.79
20779,2016-04-30,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,118654,5034,24431,24003,A,27.49
20779,2016-07-31,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,121652,5029,24483,24911,A,30.53
20779,2016-10-31,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,126287,5024,30634,23217,A,30.68
20779,2017-01-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,126248,5007,30471,22708,A,30.72
20779,2017-04-30,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,125950,4998,28222,22718,A,34.07
20779,2017-07-31,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,129818,4983,25725,27583,A,31.45
20779,2017-10-31,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,130522,4951,25684,29284,A,34.15
21825,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,136535,547.491,3904,,A,24.13
21825,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,137251,537.15,3890,,A,27.31
21825,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,135447,527.637,4153,,A,23.86
21825,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,138208,527.774,9886,,A,26.19
